user,user_category,zone,medicine_name,category,stock,restock_frequency,supplier_reliability,disease_score_1,disease_score_2,disease_score_3,corr_disease_1,corr_disease_2,corr_disease_3,avg_price,record_timestamp,avg_visitor_weekly,price,stockout_timestamp
User_64,Hospital,Bekasi,Omeprazole,Gastrointestinal,113,7,0.9862818098791224,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013,47277.63715078942,2024-07-27 12:53:33.099266,785,50702.175718053666,2024-08-03 12:53:33.099266
User_64,Hospital,Bekasi,Ranitidine,Gastrointestinal,315,25,0.703158264601393,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013,39523.864202241006,2024-05-25 12:53:33.099266,785,42332.451280662266,2024-06-13 12:53:33.099266
User_64,Hospital,Bekasi,Pantoprazole,Gastrointestinal,150,17,0.7765925195600705,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013,24700.48194516494,2024-07-30 12:53:33.099266,785,21615.180495390203,2024-08-08 12:53:33.099266
User_64,Hospital,Bekasi,Esomeprazole,Gastrointestinal,239,11,0.8830416278089213,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013,52553.17820456706,2024-08-16 12:53:33.099266,785,51333.77818817328,2024-08-31 12:53:33.099266
User_64,Hospital,Bekasi,Lansoprazole,Gastrointestinal,439,10,0.9898395529268369,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013,8567.444244446777,2024-10-14 12:53:33.099266,785,9722.290147262833,2024-11-12 12:53:33.099266
User_65,Apotics,Tangerang,Paracetamol,Painkiller,442,10,0.9967894920969559,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011,31111.660499660098,2024-10-31 12:53:33.099266,177,30048.729792569095,2025-05-19 12:53:33.099266
User_65,Apotics,Tangerang,Ibuprofen,Painkiller,471,18,0.9910946769492459,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011,87688.4901531596,2024-04-24 12:53:33.099266,177,83615.0585631554,2024-11-23 12:53:33.099266
User_65,Apotics,Tangerang,Aspirin,Painkiller,359,19,0.7119178064745176,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011,54904.97928480604,2024-05-07 12:53:33.099266,177,59149.1562561679,2024-10-01 12:53:33.099266
User_65,Apotics,Tangerang,Naproxen,Painkiller,193,7,0.8937808990812649,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011,77095.93372924544,2024-09-13 12:53:33.099266,177,76006.37806090002,2024-12-06 12:53:33.099266
User_65,Apotics,Tangerang,Ketoprofen,Painkiller,194,11,0.7536995642386686,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011,27288.137340368008,2024-03-24 12:53:33.099266,177,24787.11366167705,2024-06-13 12:53:33.099266
User_65,Apotics,Tangerang,Amoxicillin,Antibiotic,459,18,0.8519175538690396,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018,30038.868422302283,2024-08-13 12:53:33.099266,177,34203.02426246076,2024-11-22 12:53:33.099266
User_65,Apotics,Tangerang,Azithromycin,Antibiotic,146,16,0.8101191542736973,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018,49801.46338380331,2024-09-06 12:53:33.099266,177,48537.406301829535,2024-10-07 12:53:33.099266
User_65,Apotics,Tangerang,Ciprofloxacin,Antibiotic,160,14,0.8890722159403044,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018,42645.19426739103,2024-07-15 12:53:33.099266,177,44903.16939223363,2024-08-19 12:53:33.099266
User_65,Apotics,Tangerang,Doxycycline,Antibiotic,174,21,0.8845097401693159,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018,44415.14154122265,2024-04-19 12:53:33.099266,177,44406.907972983194,2024-05-27 12:53:33.099266
User_65,Apotics,Tangerang,Clindamycin,Antibiotic,241,28,0.7632813803310253,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018,14492.635986683323,2024-10-10 12:53:33.099266,177,11605.055807932864,2024-11-30 12:53:33.099266
User_65,Apotics,Tangerang,Oseltamivir,Antiviral,318,23,0.7209554616692008,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009,57180.01413338689,2024-08-11 12:53:33.099266,177,59237.294543241005,2024-12-21 12:53:33.099266
User_65,Apotics,Tangerang,Acyclovir,Antiviral,349,23,0.8706853848864391,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009,29617.66684205395,2024-08-12 12:53:33.099266,177,31876.722231083062,2025-01-12 12:53:33.099266
User_65,Apotics,Tangerang,Remdesivir,Antiviral,499,17,0.7703734412463105,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009,29737.1233603307,2024-08-03 12:53:33.099266,177,26502.193484212465,2025-03-02 12:53:33.099266
User_65,Apotics,Tangerang,Favipiravir,Antiviral,376,25,0.7866004353681032,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009,21122.585758730656,2024-04-11 12:53:33.099266,177,22814.14768610362,2024-09-18 12:53:33.099266
User_65,Apotics,Tangerang,Zanamivir,Antiviral,71,23,0.7487649546681915,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009,59002.905670736516,2024-04-29 12:53:33.099266,177,54633.77316569355,2024-05-28 12:53:33.099266
User_65,Apotics,Tangerang,Metformin,Diabetes,62,18,0.9970476995804209,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003,12780.380760718517,2024-09-28 12:53:33.099266,177,11624.41702725998,2024-10-16 12:53:33.099266
User_65,Apotics,Tangerang,Insulin,Diabetes,112,27,0.7265253783139034,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003,71548.5980074634,2024-09-18 12:53:33.099266,177,73773.78853908699,2024-10-18 12:53:33.099266
User_65,Apotics,Tangerang,Glipizide,Diabetes,316,27,0.8187598272842351,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003,91487.08037634395,2024-11-05 12:53:33.099266,177,87349.08533529151,2025-02-03 12:53:33.099266
User_65,Apotics,Tangerang,Sitagliptin,Diabetes,413,18,0.8945013336226517,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003,84893.47562041963,2024-11-20 12:53:33.099266,177,82129.2908709444,2025-03-21 12:53:33.099266
User_65,Apotics,Tangerang,Pioglitazone,Diabetes,420,17,0.7111010933726742,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003,77078.62111991394,2024-08-26 12:53:33.099266,177,79841.1095578818,2024-12-19 12:53:33.099266
User_65,Apotics,Tangerang,Atorvastatin,Cardiovascular,224,29,0.9630193041247228,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,18000.1955216191,2024-07-29 12:53:33.099266,177,14923.101093777237,2024-11-14 12:53:33.099266
User_65,Apotics,Tangerang,Simvastatin,Cardiovascular,275,16,0.8671643497193942,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,94212.09039856154,2024-07-09 12:53:33.099266,177,94870.08218376915,2024-11-15 12:53:33.099266
User_65,Apotics,Tangerang,Lisinopril,Cardiovascular,287,15,0.719617280262708,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,42011.561043541835,2024-06-24 12:53:33.099266,177,43239.945334647375,2024-10-30 12:53:33.099266
User_65,Apotics,Tangerang,Amlodipine,Cardiovascular,272,24,0.7119322231507925,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,40484.734209382856,2024-05-02 12:53:33.099266,177,36420.4515829252,2024-08-30 12:53:33.099266
User_65,Apotics,Tangerang,Losartan,Cardiovascular,158,7,0.8044765783256178,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,92077.00803531725,2024-07-03 12:53:33.099266,177,92144.69882312554,2024-09-13 12:53:33.099266
User_65,Apotics,Tangerang,Furosemide,Cardiovascular,144,18,0.9599091912575041,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,45599.972564560434,2024-10-15 12:53:33.099266,177,43145.825565972744,2024-12-23 12:53:33.099266
User_65,Apotics,Tangerang,Hydrochlorothiazide,Cardiovascular,399,26,0.8131168478433561,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,70121.10096035468,2024-10-24 12:53:33.099266,177,68831.28907021378,2025-04-26 12:53:33.099266
User_65,Apotics,Tangerang,Spironolactone,Cardiovascular,115,25,0.9085028143995767,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,10003.448877448005,2024-06-20 12:53:33.099266,177,9604.64446523313,2024-08-13 12:53:33.099266
User_65,Apotics,Tangerang,Warfarin,Cardiovascular,499,7,0.9745077338497389,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,5154.627482273535,2024-11-23 12:53:33.099266,177,3807.5186714557703,2025-07-24 12:53:33.099266
User_65,Apotics,Tangerang,Clopidogrel,Cardiovascular,366,28,0.8685435657827745,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,22411.872710459214,2024-09-22 12:53:33.099266,177,19411.350021618302,2025-03-13 12:53:33.099266
User_65,Apotics,Tangerang,Dexamethasone,Immunosuppressant,239,25,0.7434900736822433,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018,18187.340627100904,2024-03-29 12:53:33.099266,177,18577.93196658871,2024-06-15 12:53:33.099266
User_65,Apotics,Tangerang,Prednisone,Immunosuppressant,481,17,0.9220923852216565,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018,69266.23273525947,2024-03-27 12:53:33.099266,177,70278.55778108501,2024-09-10 12:53:33.099266
User_65,Apotics,Tangerang,Hydrocortisone,Immunosuppressant,158,8,0.7856871491013456,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018,4627.969407951043,2024-08-15 12:53:33.099266,177,1150.2745472778038,2024-10-06 12:53:33.099266
User_65,Apotics,Tangerang,Methotrexate,Immunosuppressant,168,26,0.7742508198184921,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018,49535.975871324816,2024-09-03 12:53:33.099266,177,54348.090670905985,2024-10-28 12:53:33.099266
User_65,Apotics,Tangerang,Mycophenolate,Immunosuppressant,265,29,0.7077234104459061,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018,63850.727520080916,2024-04-18 12:53:33.099266,177,59988.2340011874,2024-07-12 12:53:33.099266
User_65,Apotics,Tangerang,Levothyroxine,Endocrine,102,18,0.7597504835056753,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003,92281.38975697316,2024-07-15 12:53:33.099266,177,91396.34580033792,2024-08-12 12:53:33.099266
User_65,Apotics,Tangerang,Propylthiouracil,Endocrine,444,22,0.7698786416252434,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003,23003.790347675924,2024-05-28 12:53:33.099266,177,18836.66986418164,2024-09-29 12:53:33.099266
User_65,Apotics,Tangerang,Methimazole,Endocrine,211,7,0.7964978879965351,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003,93960.63602241801,2024-05-06 12:53:33.099266,177,93399.78258800498,2024-07-04 12:53:33.099266
User_65,Apotics,Tangerang,Fluoxetine,Psychiatric,224,17,0.8663904203894615,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012,31750.237345338086,2024-10-06 12:53:33.099266,177,30069.268591601856,2024-12-03 12:53:33.099266
User_65,Apotics,Tangerang,Sertraline,Psychiatric,190,11,0.9449948288450715,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012,14253.197502199233,2024-07-14 12:53:33.099266,177,13293.727988194863,2024-09-03 12:53:33.099266
User_65,Apotics,Tangerang,Diazepam,Psychiatric,272,17,0.8893329356846418,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012,24072.795515013986,2024-10-02 12:53:33.099266,177,19152.800249789274,2024-12-13 12:53:33.099266
User_65,Apotics,Tangerang,Lorazepam,Psychiatric,447,7,0.9753343633839828,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012,65792.51763293293,2024-09-08 12:53:33.099266,177,61252.21807596629,2025-01-07 12:53:33.099266
User_65,Apotics,Tangerang,Alprazolam,Psychiatric,172,12,0.7212745411711987,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012,41374.24033178666,2024-09-17 12:53:33.099266,177,43321.92943040192,2024-10-29 12:53:33.099266
User_65,Apotics,Tangerang,Haloperidol,Psychiatric,112,22,0.7592704559996121,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012,61062.52898898923,2024-04-14 12:53:33.099266,177,56532.567817646435,2024-05-12 12:53:33.099266
User_65,Apotics,Tangerang,Risperidone,Psychiatric,378,19,0.8018358371211449,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012,8477.901028294955,2024-09-26 12:53:33.099266,177,10027.481846154955,2025-01-01 12:53:33.099266
User_65,Apotics,Tangerang,Omeprazole,Gastrointestinal,487,7,0.9481236246715588,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013,47277.63715078942,2024-04-25 12:53:33.099266,177,45575.790569545934,2024-09-16 12:53:33.099266
User_65,Apotics,Tangerang,Ranitidine,Gastrointestinal,445,17,0.8316202090489163,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013,39523.864202241006,2024-05-13 12:53:33.099266,177,35949.700479025036,2024-09-16 12:53:33.099266
User_65,Apotics,Tangerang,Pantoprazole,Gastrointestinal,285,16,0.8341226923443007,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013,24700.48194516494,2024-05-25 12:53:33.099266,177,20780.48361455495,2024-08-14 12:53:33.099266
User_65,Apotics,Tangerang,Esomeprazole,Gastrointestinal,422,16,0.837576655875315,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013,52553.17820456706,2024-06-07 12:53:33.099266,177,47280.19597557254,2024-10-05 12:53:33.099266
User_65,Apotics,Tangerang,Lansoprazole,Gastrointestinal,341,11,0.7146235318971635,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013,8567.444244446777,2024-10-25 12:53:33.099266,177,10973.396217297724,2025-01-26 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Paracetamol,Painkiller,143,23,0.8476706669427194,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011,31111.660499660098,2024-10-18 12:53:33.099266,1941,34837.21935704444,2024-10-25 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Ibuprofen,Painkiller,183,18,0.9530330899674054,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011,87688.4901531596,2024-05-01 12:53:33.099266,1941,84215.02946550217,2024-05-08 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Aspirin,Painkiller,210,14,0.7193589890346576,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011,54904.97928480604,2024-04-21 12:53:33.099266,1941,55711.37777317252,2024-04-28 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Naproxen,Painkiller,475,16,0.7255709160089561,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011,77095.93372924544,2024-07-26 12:53:33.099266,1941,72924.55044674034,2024-08-12 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Ketoprofen,Painkiller,449,20,0.9913022351885891,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011,27288.137340368008,2024-04-14 12:53:33.099266,1941,23368.698762478765,2024-05-02 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Amoxicillin,Antibiotic,105,9,0.9914643538906094,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018,30038.868422302283,2024-03-28 12:53:33.099266,1941,32777.02066993687,2024-04-04 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Azithromycin,Antibiotic,93,23,0.9763222539415223,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018,49801.46338380331,2024-04-14 12:53:33.099266,1941,51466.765703270146,2024-04-21 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Ciprofloxacin,Antibiotic,294,15,0.7483918991247813,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018,42645.19426739103,2024-11-11 12:53:33.099266,1941,42294.16741597916,2024-11-18 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Doxycycline,Antibiotic,424,22,0.9949513120658691,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018,44415.14154122265,2024-07-17 12:53:33.099266,1941,47045.58242867548,2024-07-25 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Clindamycin,Antibiotic,491,19,0.9894303682573552,0.9439731543624161,0.5297181208053692,0.5938255033557047,D004,D006,D018,14492.635986683323,2024-10-15 12:53:33.099266,1941,11579.930074999182,2024-10-25 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Oseltamivir,Antiviral,189,29,0.7771369678378902,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009,57180.01413338689,2024-08-22 12:53:33.099266,1941,61820.65137849276,2024-08-29 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Acyclovir,Antiviral,250,11,0.8013830223078529,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009,29617.66684205395,2024-09-30 12:53:33.099266,1941,25489.839221334678,2024-10-09 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Remdesivir,Antiviral,340,15,0.9006392521190598,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009,29737.1233603307,2024-10-03 12:53:33.099266,1941,26058.038841956335,2024-10-16 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Favipiravir,Antiviral,133,17,0.8931441415006826,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009,21122.585758730656,2024-10-06 12:53:33.099266,1941,17835.897398166457,2024-10-13 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Zanamivir,Antiviral,211,10,0.8655954632237481,0.3614765100671141,0.4662013422818792,0.26520805369127515,D010,D008,D009,59002.905670736516,2024-06-23 12:53:33.099266,1941,59349.43074846024,2024-07-01 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Metformin,Diabetes,397,7,0.7559810554133559,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003,12780.380760718517,2024-03-28 12:53:33.099266,1941,8044.043575574945,2024-04-07 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Insulin,Diabetes,157,27,0.7234212933460932,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003,71548.5980074634,2024-09-15 12:53:33.099266,1941,70846.11209704741,2024-09-22 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Glipizide,Diabetes,237,10,0.8410522644466483,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003,91487.08037634395,2024-10-09 12:53:33.099266,1941,88623.98863711339,2024-10-16 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Sitagliptin,Diabetes,499,14,0.8077114781437841,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003,84893.47562041963,2024-04-06 12:53:33.099266,1941,88798.26866005565,2024-04-18 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Pioglitazone,Diabetes,417,28,0.836623525175068,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003,77078.62111991394,2024-04-14 12:53:33.099266,1941,79690.95001403838,2024-04-24 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Atorvastatin,Cardiovascular,497,20,0.9557390828624841,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,18000.1955216191,2024-07-10 12:53:33.099266,1941,20612.19561305881,2024-07-31 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Simvastatin,Cardiovascular,102,27,0.8851586086605613,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,94212.09039856154,2024-07-18 12:53:33.099266,1941,90378.02913606771,2024-07-25 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Lisinopril,Cardiovascular,62,17,0.8620589674766397,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,42011.561043541835,2024-07-09 12:53:33.099266,1941,38828.01295367796,2024-07-16 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Amlodipine,Cardiovascular,92,9,0.7040260193030431,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,40484.734209382856,2024-10-21 12:53:33.099266,1941,38960.349191562695,2024-10-28 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Losartan,Cardiovascular,377,13,0.7095640256440539,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,92077.00803531725,2024-05-13 12:53:33.099266,1941,90618.73403987034,2024-05-28 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Furosemide,Cardiovascular,474,29,0.9537500840270063,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,45599.972564560434,2024-04-11 12:53:33.099266,1941,41080.797460858084,2024-05-01 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Hydrochlorothiazide,Cardiovascular,368,11,0.8545833605769724,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,70121.10096035468,2024-05-01 12:53:33.099266,1941,68072.96217784818,2024-05-16 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Spironolactone,Cardiovascular,472,14,0.9090487452110774,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,10003.448877448005,2024-05-19 12:53:33.099266,1941,8842.971686049612,2024-06-08 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Warfarin,Cardiovascular,82,24,0.7890786345553655,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,5154.627482273535,2024-09-11 12:53:33.099266,1941,1745.4326189663857,2024-09-18 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Clopidogrel,Cardiovascular,196,21,0.9842643891340638,0.2967248322147651,0.47261744966442953,0.27653691275167785,D003,D011,D012,22411.872710459214,2024-06-08 12:53:33.099266,1941,19114.303597969385,2024-06-16 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Dexamethasone,Immunosuppressant,260,18,0.7702238606158662,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018,18187.340627100904,2024-05-07 12:53:33.099266,1941,19097.814556553207,2024-05-14 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Prednisone,Immunosuppressant,407,28,0.724806380967935,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018,69266.23273525947,2024-11-10 12:53:33.099266,1941,69377.62793437236,2024-11-22 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Hydrocortisone,Immunosuppressant,445,14,0.9234239536860481,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018,4627.969407951043,2024-07-27 12:53:33.099266,1941,780.8026170174816,2024-08-10 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Methotrexate,Immunosuppressant,319,8,0.904045774056556,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018,49535.975871324816,2024-09-04 12:53:33.099266,1941,46385.73530086598,2024-09-14 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Mycophenolate,Immunosuppressant,183,12,0.7468453430605793,0.36893959731543624,0.5297181208053692,0.5938255033557047,D017,D006,D018,63850.727520080916,2024-07-03 12:53:33.099266,1941,60560.77226310893,2024-07-10 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Levothyroxine,Endocrine,205,21,0.9402010699764293,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003,92281.38975697316,2024-10-15 12:53:33.099266,1941,90148.8088538568,2024-10-22 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Propylthiouracil,Endocrine,188,18,0.8660105408172016,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003,23003.790347675924,2024-03-30 12:53:33.099266,1941,23064.96368022505,2024-04-06 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Methimazole,Endocrine,125,11,0.8639947626993906,0.4933154362416107,0.8679463087248322,0.2967248322147651,D002,D016,D003,93960.63602241801,2024-08-03 12:53:33.099266,1941,90041.5633766084,2024-08-10 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Fluoxetine,Psychiatric,411,15,0.9722415820385557,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012,31750.237345338086,2024-08-04 12:53:33.099266,1941,28305.788370085313,2024-08-14 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Sertraline,Psychiatric,217,15,0.9681995309369595,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012,14253.197502199233,2024-09-11 12:53:33.099266,1941,15835.924520137996,2024-09-18 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Diazepam,Psychiatric,150,21,0.8076849060311462,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012,24072.795515013986,2024-11-18 12:53:33.099266,1941,24560.767522872426,2024-11-25 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Lorazepam,Psychiatric,286,22,0.9838112563392092,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012,65792.51763293293,2024-07-08 12:53:33.099266,1941,65504.91708792126,2024-07-15 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Alprazolam,Psychiatric,457,8,0.8517644213184139,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012,41374.24033178666,2024-11-08 12:53:33.099266,1941,37121.104455238696,2024-11-18 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Haloperidol,Psychiatric,78,25,0.9652775561093604,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012,61062.52898898923,2024-09-29 12:53:33.099266,1941,60872.98412959402,2024-10-06 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Risperidone,Psychiatric,299,29,0.7966204450831447,0.8471946308724831,0.5541744966442952,0.27653691275167785,D019,D020,D012,8477.901028294955,2024-07-23 12:53:33.099266,1941,10848.831018893066,2024-07-30 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Omeprazole,Gastrointestinal,494,29,0.9561156241122781,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013,47277.63715078942,2024-07-01 12:53:33.099266,1941,44433.94109603967,2024-07-14 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Ranitidine,Gastrointestinal,281,24,0.9261650157868491,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013,39523.864202241006,2024-09-22 12:53:33.099266,1941,44210.52609259558,2024-09-29 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Pantoprazole,Gastrointestinal,484,22,0.7419392291835606,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013,24700.48194516494,2024-06-17 12:53:33.099266,1941,24052.73267522894,2024-06-29 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Esomeprazole,Gastrointestinal,317,23,0.9083470481082426,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013,52553.17820456706,2024-03-31 12:53:33.099266,1941,51715.37656777169,2024-04-08 12:53:33.099266
User_66,Hospital,Jakarta Selatan,Lansoprazole,Gastrointestinal,482,22,0.8363994435941731,0.4054496644295302,0.6429798657718121,0.7478657718120806,D005,D007,D013,8567.444244446777,2024-03-24 12:53:33.099266,1941,5520.238882200461,2024-04-05 12:53:33.099266
User_67,Hospital,Jakarta Timur,Paracetamol,Painkiller,416,18,0.7602139330322956,0.38048322147651015,0.27653691275167785,0.47261744966442953,D001,D012,D011,31111.660499660098,2024-06-22 12:53:33.099266,1765,31155.17197119882,2024-07-09 12:53:33.099266
